app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,Maximum Invoice Amount,,,,erpnext,الحد الأقصى لمبلغ الفاتورة,,الحد الأقصى لمبلغ الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,You can only select one mode of payment as default,,,,erpnext,يمكنك تحديد طريقة دفع واحدة فقط كطريقة افتراضية,,يمكنك تحديد طريقة دفع واحدة فقط كطريقة افتراضية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Retention Stock Entry,,,,erpnext,الاحتفاظ الأسهم,,الاحتفاظ الأسهم,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please add the account to root level Company - {},,,,erpnext,الرجاء إضافة الحساب إلى شركة على مستوى الجذر - {},,الرجاء إضافة الحساب إلى شركة على مستوى الجذر - {},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Advance Payments,,,,erpnext,دفعات مقدمة,,دفعات مقدمة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"<p>To allow over-billing, please set allowance in Accounts Settings.</p>",,,,erpnext,,,,,accounts,missing,,,,,,,,,,html_imbalance,,Pending,
erpnext,Invoice Status,,,,erpnext,حالة الفاتورة,,حالة الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Budget Exceeded,,,,erpnext,,تم تجاوز الميزانية,تم تجاوز الميزانية,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Stock Ledger Invariant Check,,,,erpnext,,فحص ثبات دفتر أستاذ المخزون,فحص ثبات دفتر أستاذ المخزون,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,New revised budget created successfully,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Voucher Detail No,,,,erpnext,تفاصيل قسيمة لا,,تفاصيل قسيمة لا,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,This is a root account and cannot be edited.,,,,erpnext,.هذا حساب جذري و لايمكن تعديله,,.هذا حساب جذري و لايمكن تعديله,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Bank Account Type,,,,erpnext,نوع الحساب المصرفي,,نوع الحساب المصرفي,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"Cost Center is a part of Cost Center Allocation, hence cannot be converted to a group",,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Stock Ledger Variance,,,,erpnext,,انحراف دفتر أستاذ المخزون,انحراف دفتر أستاذ المخزون,,accounts,missing,,,,,,,,,,,,Pending,
frappe,Set Chart,,,,frappe,مجموعة الرسم البياني,,مجموعة الرسم البياني,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,payments app is not installed. Please install it from {0} or {1},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,'Account' in the Accounting section of Customer {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Budget Amount,,,,erpnext,قيمة الميزانية,,قيمة الميزانية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Row #{0}: {1} is required to create the Opening {2} Invoices,,,,erpnext,الصف رقم {0}: {1} مطلوب لإنشاء فواتير الافتتاح {2},,الصف رقم {0}: {1} مطلوب لإنشاء فواتير الافتتاح {2},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payment Entry is already created,,,,erpnext,تدوين المدفوعات تم انشاؤه بالفعل,,تدوين المدفوعات تم انشاؤه بالفعل,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payment Reconciliation Invoice,,,,erpnext,دفع فاتورة المصالحة,,دفع فاتورة المصالحة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Check Supplier Invoice Number Uniqueness,,,,erpnext,التحقق من رقم الفتورة المرسلة من المورد مميز (ليس متكرر),,التحقق من رقم الفتورة المرسلة من المورد مميز (ليس متكرر),,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Ignore Account Closing Balance,,,,erpnext,,تجاهل رصيد إغلاق الحساب,تجاهل رصيد إغلاق الحساب,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Ledger Balance,,,,erpnext,,رصيد دفتر أستاذ الدفع,رصيد دفتر أستاذ الدفع,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Terms from orders will be fetched into the invoices as is,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,No <strong>Account Data</strong> row found,,,,erpnext,,,,,accounts,missing,,,,,,,,,,html_imbalance,,Pending,
erpnext,Row #{0}: {1} of {2} should be {3}. Please update the {1} or select a different account.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,This schedule was created when Asset {0} was returned through Sales Invoice {1}.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Account is mandatory,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,"<h4>Standard Terms and Conditions Example</h4>

<pre>Delivery Terms for Order number {{ name }}

-Order Date : {{ transaction_date }} 
-Expected Delivery Date : {{ delivery_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your email template are the fields in the document from which you are sending the email. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
erpnext,Account with existing transaction can not be deleted,,,,erpnext,الحساب لديه معاملات موجودة لا يمكن حذفه\n<br>\nAccount with existing transaction can not be deleted,,الحساب لديه معاملات موجودة لا يمكن حذفه\n<br>\nAccount with existing transaction can not be deleted,,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Account {0} does not belong to company {1},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Invoice Type,,,,erpnext,نوع الفاتورة,,نوع الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Transaction currency: {0} cannot be different from Bank Account({1}) currency: {2},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Inter Company Invoice Reference,,,,erpnext,الشركة المشتركة للفاتورة,,الشركة المشتركة للفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Certificate Limit,,,,erpnext,حد الشهادة,,حد الشهادة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Cost Center Number,,,,erpnext,رقم مركز التكلفة,,رقم مركز التكلفة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Only Include Allocated Payments,,,,erpnext,,تضمين المدفوعات المخصصة فقط,تضمين المدفوعات المخصصة فقط,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Ledger Merge Accounts,,,,erpnext,,حسابات دمج دفتر الأستاذ,حسابات دمج دفتر الأستاذ,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Account Paid From,,,,erpnext,حساب مدفوع من,,حساب مدفوع من,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,{0} {1}: Account {2} does not belong to Company {3},,,,erpnext,{0} {1}: الحساب {2} لا ينتمي إلى الشركة {3},,{0} {1}: الحساب {2} لا ينتمي إلى الشركة {3},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"If enabled, the system will generate an accounting entry for materials rejected in the Purchase Receipt.",,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Purchase Invoice Trends,,,,erpnext,اتجهات فاتورة الشراء,,اتجهات فاتورة الشراء,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Waiting for payment...,,,,erpnext,,بانتظار الدفع...,بانتظار الدفع...,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment,,,,erpnext,دفع,,دفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"To enable Capital Work in Progress Accounting,",,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Please cancel payment entry manually first,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
frappe,Chart Configuration,,,,frappe,تكوين الرسم البياني,,تكوين الرسم البياني,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Default Deferred Revenue Account,,,,erpnext,حساب الإيرادات المؤجلة الافتراضي,,حساب الإيرادات المؤجلة الافتراضي,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"The Payment Request {0} is already paid, cannot process payment twice",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,In Words will be visible once you save the Sales Invoice.,,,,erpnext,وبعبارة تكون مرئية بمجرد حفظ فاتورة المبيعات.,,وبعبارة تكون مرئية بمجرد حفظ فاتورة المبيعات.,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Both {0} Account: {1} and Advance Account: {2} must be of same currency for company: {3},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,{0} {1}: Accounting Entry for {2} can only be made in currency: {3},,,,erpnext,{0} {1}: قيد محاسبي ل {2} يمكن ان يتم فقط بالعملة : {3},,{0} {1}: قيد محاسبي ل {2} يمكن ان يتم فقط بالعملة : {3},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Against Supplier Invoice {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Payment Terms,,,,erpnext,شروط الدفع,,شروط الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Unset Matched Payment Request,,,,erpnext,,إلغاء تعيين طلب الدفع المطابق,إلغاء تعيين طلب الدفع المطابق,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Cannot convert to Group because Account Type is selected.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Invoices and Payments have been Fetched and Allocated,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Accounting Entry for {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Update stock must be enabled for the purchase invoice {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,"If checked, Rejected Quantity will be included while making Purchase Invoice from Purchase Receipt.",,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Budget Distribution Total,,,,erpnext,,إجمالي توزيع الميزانية,إجمالي توزيع الميزانية,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Bisect Accounting Statements,,,,erpnext,,تقسيم بيانات المحاسبة,تقسيم بيانات المحاسبة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Default Payable Account,,,,erpnext,حساب الدائنون الافتراضي,,حساب الدائنون الافتراضي,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Item Tax Row {0}: Account must belong to Company - {1},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Oldest Of Invoice Or Advance,,,,erpnext,,الأقدم بين الفاتورة أو الدفعة المقدمة,الأقدم بين الفاتورة أو الدفعة المقدمة,,accounts,missing,,,,,,,,,,,,Pending,
frappe,Email Account,,,,frappe,حساب البريد الإلكتروني,,حساب البريد الإلكتروني,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Only payment entries with apply tax withholding unchecked will be considered for checking cumulative threshold breach,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Minimum Payment Amount,,,,erpnext,,أدنى مبلغ دفع,أدنى مبلغ دفع,,accounts,missing,,,,,,,,,,,,Pending,
frappe,Email Account not setup. Please create a new Email Account from Settings > Email Account,,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Chart of Accounts Importer,,,,erpnext,مخطط حسابات المستورد,,مخطط حسابات المستورد,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Action if Accumulated Monthly Budget Exceeded on MR,,,,erpnext,الإجراء في حالة تجاوز الميزانية الشهرية المتراكمة على MR,,الإجراء في حالة تجاوز الميزانية الشهرية المتراكمة على MR,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,UAE VAT Account,,,,erpnext,,حساب ضريبة القيمة المضافة الإماراتية,حساب ضريبة القيمة المضافة الإماراتية,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Missing Cost Center,,,,erpnext,,مركز تكلفة مفقود,مركز تكلفة مفقود,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Quick Journal Entry,,,,erpnext,قيد دفتر يومية سريع,,قيد دفتر يومية سريع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,'Default {0} Account' in Company {1},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
construction,Advanced,,,,construction,متقدم,متقدم,متقدم,,accounts,pending,,,,,,,,,,,1,Approved,
erpnext,Please ensure {} account {} is a Receivable account.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Row {0}: Payment against Sales/Purchase Order should always be marked as advance,,,,erpnext,الصف {0}: الدفع لطلب الشراء/البيع يجب أن يكون دائما معلم كمتقدم\n<br>\nRow {0}: Payment against Sales/Purchase Order should always be marked as advance,,الصف {0}: الدفع لطلب الشراء/البيع يجب أن يكون دائما معلم كمتقدم\n<br>\nRow {0}: Payment against Sales/Purchase Order should always be marked as advance,,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Please add a Temporary Opening account in Chart of Accounts,,,,erpnext,الرجاء إضافة حساب فتح مؤقت في مخطط الحسابات,,الرجاء إضافة حساب فتح مؤقت في مخطط الحسابات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Categorize by Voucher (Consolidated),,,,erpnext,,تصنيف حسب السند (مجمع),تصنيف حسب السند (مجمع),,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Issue a debit note with 0 qty against an existing Sales Invoice,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Warehouses with child nodes cannot be converted to ledger,,,,erpnext,المستودعات مع العقد التابعة لا يمكن أن يتم تحويلها إلى دفتر الاستاذ,,المستودعات مع العقد التابعة لا يمكن أن يتم تحويلها إلى دفتر الاستاذ,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Opening Invoice Item,,,,erpnext,فتح الفاتورة البند,,فتح الفاتورة البند,,accounts,pending,,,,,,,,,,,,Approved,
