app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,Date of Commencement,,,,erpnext,تاريخ البدء,,تاريخ البدء,,technical,pending,,,,,,,,,,,,Approved,
frappe,"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.",,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,You need write permission on {0} {1} to merge,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,For Job Card,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,{} Invalid python code on line {},,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Address used to determine Tax Category in transactions,,,,erpnext,العنوان المستخدم لتحديد فئة الضريبة في المعاملات,,العنوان المستخدم لتحديد فئة الضريبة في المعاملات,,technical,pending,,,,,,,,,,,,Approved,
frappe,Set by user,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Mention,,,,frappe,أشير,,أشير,,technical,pending,,,,,,,,,,,,Approved,
construction,Secondary Button Text,,,,construction,نص الزر الثانوي,نص الزر الثانوي,نص الزر الثانوي,,technical,pending,,,,,,,,,,,,Approved,
frappe,The count shown is an estimated count. Click here to see the accurate count.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,"If there is no assigned timeslot, then communication will be handled by this group",,,,erpnext,إذا لم يكن هناك مهلة زمنية محددة ، فسيتم التعامل مع الاتصالات من قبل هذه المجموعة,,إذا لم يكن هناك مهلة زمنية محددة ، فسيتم التعامل مع الاتصالات من قبل هذه المجموعة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Yandex.Mail,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Fixed Asset,,,,erpnext,الأصول الثابتة,,الأصول الثابتة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Contact Us,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,EAN,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Apply Discount on Discounted Rate,,,,erpnext,تطبيق الخصم على السعر المخفض,,تطبيق الخصم على السعر المخفض,,technical,pending,,,,,,,,,,,,Approved,
erpnext,{0} {1} Manually,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Shipment details,,,,erpnext,,تفاصيل الشحنة,تفاصيل الشحنة,,technical,missing,,,,,,,,,,,,Pending,
frappe,Onboarding Step,,,,frappe,خطوة Onboarding,,خطوة Onboarding,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Annual Revenue,,,,erpnext,,الإيراد السنوي,الإيراد السنوي,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Call Receiving Device,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Partly Paid and Discounted,,,,erpnext,,مدفوع جزئيا ومخصوم,مدفوع جزئيا ومخصوم,,technical,missing,,,,,,,,,,,,Pending,
frappe,Edit Letter Head,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Card Label,,,,frappe,ملصق البطاقة,,ملصق البطاقة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Asset scrapped,,,,erpnext,,تم تخريد الأصل,تم تخريد الأصل,,technical,missing,,,,,,,,,,,,Pending,
frappe,Invalid json added in the custom options: {0},,,,frappe,تمت إضافة json غير صالح في الخيارات المخصصة: {0},,تمت إضافة json غير صالح في الخيارات المخصصة: {0},,technical,pending,,,,,,,,,,,,Approved,
frappe,Updating,Freeze message while updating a document,,,frappe,يتم التحديث,,يتم التحديث,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Default Selling Terms,,,,erpnext,شروط البيع الافتراضية,,شروط البيع الافتراضية,,technical,pending,,,,,,,,,,,,Approved,
frappe,"Value of ""None"" implies a public client. In such a case Client Secret is not given to the client and token exchange makes use of PKCE.",,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Supplier Group Name,,,,erpnext,اسم مجموعة الموردين,,اسم مجموعة الموردين,,technical,pending,,,,,,,,,,,,Approved,
frappe,Male,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Maximum Attachment Limit of {0} has been reached for {1} {2}.,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Introduce your company to the website visitor.,,,,frappe,اعرض شركتك لزائرن الموقع الألكتروني,,اعرض شركتك لزائرن الموقع الألكتروني,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Completed By,,,,erpnext,اكتمل بواسطة,,اكتمل بواسطة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Carrier Service,,,,erpnext,,خدمة الناقل,خدمة الناقل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Sales Price List,,,,erpnext,قائمة مبيعات الأسعار,,قائمة مبيعات الأسعار,,technical,pending,,,,,,,,,,,,Approved,
frappe,Expand,,,,frappe,وسعت,,وسعت,,technical,pending,,,,,,,,,,,,Approved,
erpnext,You have enabled {0} and {1} in {2}. This can lead to prices from the default price list being inserted into the transaction price list.,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Process Loss Report,,,,erpnext,,تقرير خسارة العملية,تقرير خسارة العملية,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Allow Rename Attribute Value,,,,erpnext,السماح بميزة إعادة التسمية,,السماح بميزة إعادة التسمية,,technical,pending,,,,,,,,,,,,Approved,
erpnext,{0} Operations: {1},,,,erpnext,{0} العمليات: {1},,{0} العمليات: {1},,technical,pending,,,,,,,,,,,,Approved,
frappe,Columns,,,,frappe,الأعمدة,,الأعمدة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Foot Of Water,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Roles HTML,,,,frappe,الأدوار HTML,,الأدوار HTML,,technical,pending,,,,,,,,,,,,Approved,
frappe,Code Challenge,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,{0} cannot be zero,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Syncing {0} of {1},,,,frappe,مزامنة {0} من {1},,مزامنة {0} من {1},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Shipping Address does not belong to the {0},,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Discard,Discard Email,,,frappe,تجاهل,,تجاهل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Open {0},,,,frappe,مفتوحة {0},,مفتوحة {0},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Biot,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,dd.mm.yyyy,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Value {0} must in {1} format,,,,frappe,يجب أن تكون القيمة {0} بتنسيق {1},,يجب أن تكون القيمة {0} بتنسيق {1},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Total Tasks,,,,erpnext,إجمالي المهام,,إجمالي المهام,,technical,pending,,,,,,,,,,,,Approved,
frappe,Disable Scrolling,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Capitalization doesn't help very much.,,,,frappe,القيمة لا يساعد كثيرا جدا.,,القيمة لا يساعد كثيرا جدا.,,technical,pending,,,,,,,,,,,,Approved,
frappe,B8,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Cannot convert Task to non-group because the following child Tasks exist: {0}.,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Context,,,,frappe,سياق الكلام,,سياق الكلام,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Period Score,,,,erpnext,فترة النتيجة,,فترة النتيجة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Debit Amount in Transaction Currency,,,,erpnext,,مبلغ المدين بعملة المعاملة,مبلغ المدين بعملة المعاملة,,technical,missing,,,,,,,,,,,,Pending,
frappe,since last month,,,,frappe,منذ اخر شهر,,منذ اخر شهر,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Transporter Info,,,,erpnext,نقل معلومات,,نقل معلومات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Qty To Produce,,,,erpnext,,الكمية المطلوب إنتاجها,الكمية المطلوب إنتاجها,,technical,missing,,,,,,,,,,,,Pending,
frappe,Move cursor to below row,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Row #{idx}: {field_label} is mandatory.,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Counter,,,,frappe,عداد,,عداد,,technical,pending,,,,,,,,,,,,Approved,
erpnext,On This Date,,,,erpnext,,في هذا التاريخ,في هذا التاريخ,,technical,missing,,,,,,,,,,,,Pending,
frappe,Location,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Raised By (Email),,,,erpnext,التي أثارها (بريد إلكتروني),,التي أثارها (بريد إلكتروني),,technical,pending,,,,,,,,,,,,Approved,
erpnext,POS Opening Entry Missing,,,,erpnext,,قيد فتح نقطة البيع مفقود,قيد فتح نقطة البيع مفقود,,technical,missing,,,,,,,,,,,,Pending,
frappe,Campaign Description (Optional),,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,"Timesheets help keep track of time, cost and billing for activities done by your team",,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Package,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Home/Test Folder 1/Test Folder 3,,,,frappe,مجلد الوطن / اختبار 1 / مجلد اختبار 3,,مجلد الوطن / اختبار 1 / مجلد اختبار 3,,technical,pending,,,,,,,,,,,,Approved,
erpnext,UOM Conversion Detail,,,,erpnext,تفاصيل تحويل وحدة القياس,,تفاصيل تحويل وحدة القياس,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Actual Start Time,,,,erpnext,الفعلي وقت البدء,,الفعلي وقت البدء,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Pood,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,File type of {0} is not allowed,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Add a row at the top,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Actual Cost,,,,erpnext,التكلفة الفعلية,,التكلفة الفعلية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Show Percentage Stats,,,,frappe,إظهار إحصائيات النسبة المئوية,,إظهار إحصائيات النسبة المئوية,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Family Background,,,,erpnext,معلومات عن العائلة,,معلومات عن العائلة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Failure Rate,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Prevdoc DocType,,,,erpnext,Prevdoc DOCTYPE,,Prevdoc DOCTYPE,,technical,pending,,,,,,,,,,,,Approved,
frappe,Setup Complete,,,,frappe,الإعداد كاملة,,الإعداد كاملة,,technical,pending,,,,,,,,,,,,Approved,
frappe,JavaScript Format: frappe.query_reports['REPORTNAME'] = {},,,,frappe,جافا سكريبت الصيغة: frappe.query_reports [' REPORTNAME '] = { },,جافا سكريبت الصيغة: frappe.query_reports [' REPORTNAME '] = { },,technical,pending,,,,,,,,,,,,Approved,
frappe,DocType can only be renamed by Administrator,,,,frappe,DOCTYPE لا يمكن تسميتها من قبل المسؤول,,DOCTYPE لا يمكن تسميتها من قبل المسؤول,,technical,pending,,,,,,,,,,,,Approved,
frappe,Timeless Night,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,"This site is in read only mode, full functionality will be restored soon.",,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,New Mention on {0},,,,frappe,إشارة جديدة في {0},,إشارة جديدة في {0},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Billing City,,,,erpnext,مدينة الفوترة,,مدينة الفوترة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Depreciation Details,,,,erpnext,,تفاصيل الإهلاك,تفاصيل الإهلاك,,technical,missing,,,,,,,,,,,,Pending,
frappe,by Role,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Invalid Output Format,,,,frappe,تنسيق الإخراج غير صالح,,تنسيق الإخراج غير صالح,,technical,pending,,,,,,,,,,,,Approved,
frappe,Allow Import (via Data Import Tool),,,,frappe,السماح بالاستيراد (عبر أداة استيراد البيانات),,السماح بالاستيراد (عبر أداة استيراد البيانات),,technical,pending,,,,,,,,,,,,Approved,
erpnext,Cheque Size,,,,erpnext,مقاس الصك,,مقاس الصك,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Folio no.,,,,erpnext,فوليو نو.,,فوليو نو.,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Actual Demand,,,,erpnext,,الطلب الفعلي,الطلب الفعلي,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Total Gain/Loss,,,,erpnext,إجمالي الربح / الخسارة,,إجمالي الربح / الخسارة,,technical,pending,,,,,,,,,,,,Approved,
frappe,The Next Scheduled Date cannot be later than the End Date.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,this form,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Total Variance,,,,erpnext,مجموع الفروق,,مجموع الفروق,,technical,pending,,,,,,,,,,,,Approved,
erpnext,No recent transactions found,,,,erpnext,,لم يتم العثور على معاملات حديثة,لم يتم العثور على معاملات حديثة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Serial Number Series,,,,erpnext,المسلسل عدد سلسلة,,المسلسل عدد سلسلة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,"If enabled, all files attached to this document will be attached to each email",,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Transport Receipt Date,,,,erpnext,تاريخ استلام النقل,,تاريخ استلام النقل,,technical,pending,,,,,,,,,,,,Approved,
erpnext,UAE VAT 201,,,,erpnext,,ضريبة القيمة المضافة الإماراتية 201,ضريبة القيمة المضافة الإماراتية 201,,technical,missing,,,,,,,,,,,,Pending,
frappe,Website Visits,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Timeless Launchpad,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Gross Profit,,,,erpnext,الربح الإجمالي,,الربح الإجمالي,,technical,pending,,,,,,,,,,,,Approved,
frappe,Disable Change Log Notification,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Reposting Reference,,,,erpnext,,مرجع إعادة الترحيل,مرجع إعادة الترحيل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Serial No,,,,erpnext,رقم المسلسل,رقم تسلسلي,رقم تسلسلي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,AB+,,,,erpnext,+AB,,+AB,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Total Actual,,,,erpnext,الإجمالي الفعلي,,الإجمالي الفعلي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Opportunity Amount,,,,erpnext,مبلغ الفرصة,,مبلغ الفرصة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Duplicate Entry. Please check Authorization Rule {0},,,,erpnext,إدخال مكرر. يرجى التحقق من قاعدة التخويل {0},,إدخال مكرر. يرجى التحقق من قاعدة التخويل {0},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Date of Transaction,,,,erpnext,تاريخ المعاملة,,تاريخ المعاملة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Report Name,,,,frappe,تقرير الاسم,,تقرير الاسم,,technical,pending,,,,,,,,,,,,Approved,
frappe,LDAP Username Field,,,,frappe,LDAP اسم المستخدم الميدان,,LDAP اسم المستخدم الميدان,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Optional. Used with Financial Report Template,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,GL Entry Processing Status,,,,erpnext,,حالة معالجة قيد دفتر الأستاذ العام,حالة معالجة قيد دفتر الأستاذ العام,,technical,missing,,,,,,,,,,,,Pending,
frappe,Default Sending and Inbox,,,,frappe,صندوق الوارد و الصادر الافتراضي,,صندوق الوارد و الصادر الافتراضي,,technical,pending,,,,,,,,,,,,Approved,
frappe,Official Documentation,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
