batch,source_text,classification,tier,desk_quoted_hits,desk_score,accounting_workflow,length,app,location,suppression_rationale,ai_r_ref,suggested_ar
03,Replied,translation-candidate,2,2,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Select Fields (Up to {0}),translation-candidate,2,2,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Select a group {0} first.,translation-candidate,2,2,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Select records for removing assignment,translation-candidate,2,2,0,0,38,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Select two versions to view the diff.,translation-candidate,2,2,0,0,37,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Sending,translation-candidate,2,2,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Showing only first {0} rows out of {1},translation-candidate,2,2,0,0,38,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Templates,translation-candidate,2,2,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,There are no upcoming events for you.,translation-candidate,2,2,0,0,37,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Totals,translation-candidate,2,2,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Transition Properties,translation-candidate,2,2,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,UUID,translation-candidate,2,2,0,0,4,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Unpublish,translation-candidate,2,2,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Valid Login id required.,translation-candidate,2,2,0,0,24,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Verification,translation-candidate,2,2,0,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Visible to website/portal users.,translation-candidate,2,2,0,0,32,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Workflow updated successfully,translation-candidate,2,2,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Yellow,translation-candidate,2,2,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You added 1 row to {0},translation-candidate,2,2,0,0,22,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You added {0} rows to {1},translation-candidate,2,2,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You cancelled this document,translation-candidate,2,2,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You cancelled this document {1},translation-candidate,2,2,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You changed the value of {0},translation-candidate,2,2,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You changed the value of {0} {1},translation-candidate,2,2,0,0,32,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You changed the values for {0},translation-candidate,2,2,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You changed the values for {0} {1},translation-candidate,2,2,0,0,34,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You changed {0} to {1},translation-candidate,2,2,0,0,22,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You created this document {0},translation-candidate,2,2,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You haven't created a {0} yet,translation-candidate,2,2,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You must add atleast one link.,translation-candidate,2,2,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You need to create these first:,translation-candidate,2,2,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You removed 1 row from {0},translation-candidate,2,2,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You removed attachment {0},translation-candidate,2,2,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You removed {0} rows from {1},translation-candidate,2,2,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You submitted this document,translation-candidate,2,2,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You submitted this document {0},translation-candidate,2,2,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,You will be redirected to:,translation-candidate,2,2,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Your PDF is ready for download,translation-candidate,2,2,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Your form has been successfully updated,translation-candidate,2,2,0,0,39,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,[Action taken by {0}],translation-candidate,2,2,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,by Role,translation-candidate,2,2,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,commented,translation-candidate,2,2,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,jane@example.com,translation-candidate,2,2,0,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,nonce,translation-candidate,2,2,0,0,5,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,on_submit,translation-candidate,2,2,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,to close,translation-candidate,2,2,0,0,8,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,to navigate,translation-candidate,2,2,0,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,to select,translation-candidate,2,2,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,updated to {0},translation-candidate,2,2,0,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,use % as wildcard,translation-candidate,2,2,0,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} Liked,translation-candidate,2,2,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} Map,translation-candidate,2,2,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} Reports,translation-candidate,2,2,0,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} added 1 row to {1},translation-candidate,2,2,0,0,22,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} added {1} rows to {2},translation-candidate,2,2,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} attached {1},translation-candidate,2,2,0,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} cancelled this document,translation-candidate,2,2,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} cancelled this document {1},translation-candidate,2,2,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} changed the value of {1},translation-candidate,2,2,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} changed the value of {1} {2},translation-candidate,2,2,0,0,32,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} changed the values for {1},translation-candidate,2,2,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} changed the values for {1} {2},translation-candidate,2,2,0,0,34,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} changed {1} to {2},translation-candidate,2,2,0,0,22,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} created this,translation-candidate,2,2,0,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} created this document {1},translation-candidate,2,2,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} from {1} to {2},translation-candidate,2,2,0,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} from {1} to {2} in row #{3},translation-candidate,2,2,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} is equal to {1},translation-candidate,2,2,0,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} is like {1},translation-candidate,2,2,0,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} is not like {1},translation-candidate,2,2,0,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} last edited this,translation-candidate,2,2,0,0,20,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} records are retained for {1} days.,translation-candidate,2,2,0,0,38,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} removed 1 row from {1},translation-candidate,2,2,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} removed attachment {1},translation-candidate,2,2,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} removed {1} rows from {2},translation-candidate,2,2,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} rows from {1},translation-candidate,2,2,0,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} rows to {1},translation-candidate,2,2,0,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} submitted this document,translation-candidate,2,2,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} submitted this document {1},translation-candidate,2,2,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{0} viewed this,translation-candidate,2,2,0,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,{1} saved,translation-candidate,2,2,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,← Back to upload files,translation-candidate,2,2,0,0,22,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Confirm Password,translation-candidate,2,1,3,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Accept Invitation,translation-candidate,2,1,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Accounts Manager,translation-candidate,2,1,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
03,Accounts User,translation-candidate,2,1,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
