app,msgid,msgstr,context,locations,comments,skip,review_notes
erpnext,Asset cancelled,تم إلغاء الأصل,,erpnext/assets/doctype/asset/asset.py:272,,,reviewed_glossary
erpnext,Asset cannot be scrapped before the last depreciation entry.,,,erpnext/assets/doctype/asset/depreciation.py:391,,,
erpnext,Asset capitalized after Asset Capitalization {0} was submitted,,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:612,,,
erpnext,Asset created,تم إنشاء الأصل,,erpnext/assets/doctype/asset/asset.py:281,,,reviewed_glossary
erpnext,Asset created after being split from Asset {0},,,erpnext/assets/doctype/asset/asset.py:1403,,,
erpnext,Asset deleted,تم حذف الأصل,,erpnext/assets/doctype/asset/asset.py:284,,,reviewed_glossary
erpnext,Asset issued to Employee {0},,,erpnext/assets/doctype/asset_movement/asset_movement.py:168,,,
erpnext,Asset out of order due to Asset Repair {0},,,erpnext/assets/doctype/asset_repair/asset_repair.py:179,,,
erpnext,Asset received at Location {0} and issued to Employee {1},,,erpnext/assets/doctype/asset_movement/asset_movement.py:155,,,
erpnext,Asset restored,تمت استعادة الأصل,,erpnext/assets/doctype/asset/depreciation.py:452,,,reviewed_glossary
erpnext,Asset restored after Asset Capitalization {0} was cancelled,,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:620,,,
erpnext,Asset returned,تم إرجاع الأصل,,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1445,,,reviewed_glossary
erpnext,Asset scrapped,تم تخريد الأصل,,erpnext/assets/doctype/asset/depreciation.py:439,,,reviewed_glossary
erpnext,Asset sold,تم بيع الأصل,,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1445; erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1448,,,reviewed_glossary
erpnext,Asset submitted,تم ترحيل الأصل,,erpnext/assets/doctype/asset/asset.py:259,,,reviewed_glossary
erpnext,Asset transferred to Location {0},,,erpnext/assets/doctype/asset_movement/asset_movement.py:163,,,
erpnext,Asset updated after being split into Asset {0},,,erpnext/assets/doctype/asset/asset.py:1412,,,
erpnext,Asset updated due to Asset Repair {0} {1}.,,,erpnext/assets/doctype/asset_repair/asset_repair.py:442,,,
erpnext,Asset {0} does not belong to Item {1},,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:213,,,
erpnext,Asset {0} does not belong to the custodian {1},,,erpnext/assets/doctype/asset_movement/asset_movement.py:92,,,
erpnext,Asset {0} does not belong to the location {1},,,erpnext/assets/doctype/asset_movement/asset_movement.py:64,,,
erpnext,Asset {0} does not exist,,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:672; erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:765,,,
erpnext,Asset {0} has been updated. Please set the depreciation details if any and submit it.,,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:586,,,
erpnext,Asset {0} is in {1} status and cannot be repaired.,,,erpnext/assets/doctype/asset_repair/asset_repair.py:75,,,
erpnext,Asset {0} is not set to calculate depreciation.,,,erpnext/assets/doctype/asset_depreciation_schedule/asset_depreciation_schedule.py:96,,,
erpnext,Asset {0} is not submitted. Please submit the asset before proceeding.,,,erpnext/assets/doctype/asset_depreciation_schedule/asset_depreciation_schedule.py:102,,,
erpnext,Asset {assets_link} created for {item_code},,,erpnext/controllers/buying_controller.py:1020,,,
erpnext,Asset's depreciation schedule updated after Asset Shift Allocation {0},,,erpnext/assets/doctype/asset_shift_allocation/asset_shift_allocation.py:223,,,
erpnext,Asset's value adjusted after cancellation of Asset Value Adjustment {0},,,erpnext/assets/doctype/asset_value_adjustment/asset_value_adjustment.py:81,,,
erpnext,Asset's value adjusted after submission of Asset Value Adjustment {0},,,erpnext/assets/doctype/asset_value_adjustment/asset_value_adjustment.py:71,,,
erpnext,Assets {assets_link} created for {item_code},,,erpnext/controllers/buying_controller.py:1025,,,
erpnext,Assign Job to Employee,إسناد العمل إلى موظف,,erpnext/manufacturing/doctype/job_card/job_card.js:232,,,reviewed_glossary
erpnext,Assignment Conditions,شروط الإسناد,,erpnext/support/doctype/service_level_agreement/service_level_agreement.json:None,Label of the filters_section (Section Break) field in DocType 'Service Level | Agreement',,reviewed_glossary
erpnext,Associate,مشارك,,erpnext/setup/setup_wizard/data/designation.txt:5,,,reviewed_glossary
erpnext,At Row #{0}: The picked quantity {1} for the item {2} is greater than available stock {3} for the batch {4} in the warehouse {5}. Please restock the item.,,,erpnext/stock/doctype/pick_list/pick_list.py:124,,,
erpnext,At Row #{0}: The picked quantity {1} for the item {2} is greater than available stock {3} in the warehouse {4}.,,,erpnext/stock/doctype/pick_list/pick_list.py:149,,,
erpnext,At least one account with exchange gain or loss is required,,,erpnext/accounts/doctype/exchange_rate_revaluation/exchange_rate_revaluation.py:84,,,
erpnext,At least one asset has to be selected.,يجب تحديد أصل واحد على الأقل.,,erpnext/assets/doctype/asset/asset.py:1269,,,reviewed_glossary
erpnext,At least one invoice has to be selected.,يجب تحديد فاتورة واحدة على الأقل.,,erpnext/accounts/doctype/pos_invoice/pos_invoice.py:1037,,,reviewed_glossary
erpnext,At least one item should be entered with negative quantity in return document,,,erpnext/controllers/sales_and_purchase_return.py:168,,,
erpnext,At least one of the Selling or Buying must be selected,,,erpnext/accounts/doctype/pricing_rule/pricing_rule.py:204,,,
erpnext,At least one row is required for a financial report template,,,erpnext/accounts/doctype/financial_report_template/financial_report_template.js:25,,,
erpnext,At least one warehouse is mandatory,,,erpnext/stock/doctype/stock_entry/stock_entry.py:773,,,
erpnext,"At row #{0}: the Difference Account must not be a Stock type account, please change the Account Type for the account {1} or select a different account",,,erpnext/stock/doctype/stock_entry/stock_entry.py:686,,,
erpnext,"At row #{0}: you have selected the Difference Account {1}, which is a Cost of Goods Sold type account. Please select a different account",,,erpnext/stock/doctype/stock_entry/stock_entry.py:697,,,
erpnext,At row {0}: Batch No is mandatory for Item {1},,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:1077,,,
erpnext,At row {0}: Parent Row No cannot be set for item {1},,,erpnext/manufacturing/doctype/bom_creator/bom_creator.py:95,,,
erpnext,At row {0}: Qty is mandatory for the batch {1},,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:1062,,,
erpnext,At row {0}: Serial No is mandatory for Item {1},,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:1069,,,
erpnext,At row {0}: Serial and Batch Bundle {1} has already created. Please remove the values from the serial no or batch no fields.,,,erpnext/controllers/stock_controller.py:631,,,
erpnext,At row {0}: set Parent Row No for item {1},,,erpnext/manufacturing/doctype/bom_creator/bom_creator.py:89,,,
erpnext,Atleast one raw material for Finished Good Item {0} should be customer provided.,,,erpnext/subcontracting/doctype/subcontracting_inward_order/subcontracting_inward_order.py:225,,,
erpnext,Atmosphere,,,erpnext/setup/setup_wizard/data/uom_data.json:None,Name of a UOM,,
erpnext,Attach CSV File,إرفاق ملف CSV,,erpnext/public/js/utils/serial_no_batch_selector.js:244; erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.js:73,,,reviewed_glossary
erpnext,"Attach a comma separated .csv file with two columns, one for the old name and one for the new name.",,,erpnext/utilities/doctype/rename_tool/rename_tool.json:None,Description of the 'File to Rename' (Attach) field in DocType 'Rename Tool',,
erpnext,Attendance & Leaves,الحضور والإجازات,,erpnext/setup/doctype/employee/employee.json:None,Label of the attendance_and_leave_details (Tab Break) field in DocType | 'Employee',,reviewed_glossary
erpnext,Attribute value: {0} must appear only once,,,erpnext/stock/doctype/item_attribute/item_attribute.py:108,,,
erpnext,Auto Create Exchange Rate Revaluation,إنشاء إعادة تقييم سعر الصرف تلقائيا,,erpnext/setup/doctype/company/company.json:None,Label of the auto_exchange_rate_revaluation (Check) field in DocType | 'Company',,reviewed_glossary
erpnext,Auto Create Purchase Receipt,إنشاء إيصال شراء تلقائيا,,erpnext/buying/doctype/buying_settings/buying_settings.json:None,Label of the auto_create_purchase_receipt (Check) field in DocType 'Buying | Settings',,reviewed_glossary
erpnext,Auto Create Serial and Batch Bundle For Outward,إنشاء مجموعة تسلسل ودفعة تلقائيا للصادر,,erpnext/stock/doctype/stock_settings/stock_settings.json:None,Label of the auto_create_serial_and_batch_bundle_for_outward (Check) field | in DocType 'Stock Settings',,reviewed_glossary
erpnext,Auto Create Subcontracting Order,إنشاء أمر تصنيع بالعقد تلقائيا,,erpnext/buying/doctype/buying_settings/buying_settings.json:None,Label of the auto_create_subcontracting_order (Check) field in DocType | 'Buying Settings',,reviewed_glossary
erpnext,Auto Created (Reorder),منشأ تلقائيا (إعادة طلب),,erpnext/stock/doctype/material_request/material_request.json:None,Label of the auto_created_via_reorder (Check) field in DocType 'Material | Request',,reviewed_glossary
erpnext,Auto Created Serial and Batch Bundle,مجموعة تسلسل ودفعة منشأة تلقائيا,,erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.json:None,Label of the auto_created_serial_and_batch_bundle (Check) field in DocType | 'Stock Ledger Entry',,reviewed_glossary
erpnext,Auto Creation of Contact,إنشاء جهة الاتصال تلقائيا,,erpnext/crm/doctype/crm_settings/crm_settings.json:None,Label of the auto_creation_of_contact (Check) field in DocType 'CRM | Settings',,reviewed_glossary
erpnext,Auto Fetch Serial Numbers,جلب الأرقام التسلسلية تلقائيا,,erpnext/selling/page/point_of_sale/pos_item_details.js:225,,,reviewed_glossary
erpnext,Auto Insert Item Price If Missing,,,erpnext/stock/doctype/stock_settings/stock_settings.json:None,Label of the auto_insert_price_list_rate_if_missing (Check) field in DocType | 'Stock Settings',,
erpnext,Auto Reconcile,تسوية تلقائية,,erpnext/accounts/doctype/bank_reconciliation_tool/bank_reconciliation_tool.js:66,,,reviewed_glossary
erpnext,Auto Reconcile Payments,تسوية المدفوعات تلقائيا,,erpnext/accounts/doctype/accounts_settings/accounts_settings.json:None,Label of the auto_reconcile_payments (Check) field in DocType 'Accounts | Settings',,reviewed_glossary
erpnext,Auto Reconciliation,التسوية التلقائية,,erpnext/accounts/doctype/bank_reconciliation_tool/bank_reconciliation_tool.py:443,,,reviewed_glossary
erpnext,Auto Reconciliation Job Trigger,مشغل مهمة التسوية التلقائية,,erpnext/accounts/doctype/accounts_settings/accounts_settings.json:None,Label of the auto_reconciliation_job_trigger (Int) field in DocType | 'Accounts Settings',,reviewed_glossary
erpnext,Auto Reconciliation has started in the background,,,erpnext/accounts/doctype/bank_reconciliation_tool/bank_reconciliation_tool.py:391,,,
erpnext,Auto Reconciliation of Payments has been disabled. Enable it through {0},,,erpnext/accounts/doctype/process_payment_reconciliation/process_payment_reconciliation.py:147; erpnext/accounts/doctype/process_payment_reconciliation/process_payment_reconciliation.py:195,,,
erpnext,Auto Reserve Serial and Batch Nos,حجز الأرقام التسلسلية والدفعات تلقائيا,,erpnext/stock/doctype/stock_settings/stock_settings.json:None,Label of the auto_reserve_serial_and_batch (Check) field in DocType 'Stock | Settings',,reviewed_glossary
erpnext,Auto Reserve Stock,حجز المخزون تلقائيا,,erpnext/stock/doctype/stock_settings/stock_settings.json:None,Label of the auto_reserve_stock (Check) field in DocType 'Stock Settings',,reviewed_glossary
erpnext,Auto Reserve Stock for Sales Order on Purchase,,,erpnext/stock/doctype/stock_settings/stock_settings.json:None,Label of the auto_reserve_stock_for_sales_order_on_purchase (Check) field in | DocType 'Stock Settings',,
erpnext,Auto Tax Settings Error,خطأ إعدادات الضريبة التلقائية,,erpnext/accounts/doctype/accounts_settings/accounts_settings.py:148,,,reviewed_glossary
erpnext,Auto close Opportunity Replied after the no. of days mentioned above,,,erpnext/crm/doctype/crm_settings/crm_settings.json:None,Description of the 'Close Replied Opportunity After Days' (Int) field in | DocType 'CRM Settings',,
erpnext,Auto match and set the Party in Bank Transactions,,,erpnext/accounts/doctype/accounts_settings/accounts_settings.json:None,Description of the 'Enable Automatic Party Matching' (Check) field in | DocType 'Accounts Settings',,
